condition,outcome,z,p,cohens-h,relative-risk,relative-risk-95%-CIs,intervention-click-rate,intervention-click-rate-95%-CIs,significant-after-Holm-Bonferroni?,pct-of-SERP-loads,SERP-load-count
news,no-result,-1.8650512506848211,0.031087110388083095,-0.04438720034368093,0.95503386504878,0.04730562320222553,,,False,47.1,3607
news,other-result,1.3381162487172291,0.09042927237808929,0.031850539110916065,1.0480286143630453,0.07457874885250648,,,False,32.3,3607
sidebar-neutral,disinfo-result,0.06345443411903018,0.4747023211929712,0.0015214637821747146,1.0068749801530597,0.23731162127858485,,,False,4.72,3499
sidebar-neutral,intervention-clicks,,,,,,0.003715347242069163,0.0020159303589559487,,0.37,3499
sidebar-neutral,no-result,-2.2123562516978943,0.013471029592297623,-0.053051606159925324,0.9462671800048715,0.047468842040127135,,,False,46.67,3499
sidebar-neutral,other-result,-0.26694996544853405,0.39475384260679114,-0.006400628363428806,0.9904228868392847,0.07251053268241858,,,False,30.52,3499
sidebar-refutation,disinfo-result,0.7355238990656983,0.23101024522398705,0.017596521801186538,1.0808771158035866,0.24899689575897344,,,False,5.06,3536
sidebar-refutation,intervention-clicks,,,,,,0.004242081447963801,0.0021422311443193955,,0.42,3536
sidebar-refutation,news-result,2.7248545525165264,0.003216490957063889,0.06522512523013502,1.1589625080801553,0.12996466983937016,,,False,17.59,3536
sidebar-refutation,no-result,-1.348179846302494,0.08880027253298084,-0.03224236170502559,0.9673293420082435,0.047858958901711435,,,False,47.71,3536
sidebar-refutation,other-result,-1.074618446010459,0.1412727949397662,-0.025698565806532514,0.9617061285475369,0.0709912457446421,,,False,29.64,3536
sidebar-warning,disinfo-result,1.6780170787369832,0.0466718824842125,0.04037542335589872,1.1899819253270019,0.26851128573815797,,,False,5.57,3463
sidebar-warning,intervention-clicks,,,,,,0.0028876696505919725,0.0017872101539701682,,0.29,3463
sidebar-warning,other-result,0.7198161740091419,0.2358190925871374,0.017303933609043476,1.0260180119071676,0.07433278389791709,,,False,31.62,3463
strong-downranking,no-result,-2.3133118590219683,0.010352749572413389,-0.05998508865615548,0.939255469839805,0.0514617732024204,,,False,46.32,2612
strong-downranking,other-result,1.0831055880127873,0.13938077947275018,0.028055619240035412,1.0422745791540848,0.08099806313268698,,,False,32.12,2612
weak-downranking,news-result,2.617202916139919,0.004432681113698433,0.06462271691889288,1.1574517374517377,0.13403669007905594,,,False,17.57,3108
weak-downranking,no-result,-0.9085376956529975,0.1817971035914745,-0.02245567970518092,0.9772424828110643,0.049791662208852006,,,False,48.2,3108
weak-downranking,other-result,0.3425977694369294,0.36595054017974127,0.008466693848572682,1.0127076285612873,0.07585698244393635,,,False,31.21,3108
