condition,outcome,z,p,cohens-h,relative-risk,relative-risk-95%-CIs,intervention-click-rate,intervention-click-rate-95%-CIs,significant-after-Holm-Bonferroni?,pct-of-SERP-loads,SERP-load-count
mainline-refutation,disinfo-result,1.1121559210274101,0.13303555818131185,0.01948475916550324,1.0857351816761411,0.1694335586304878,,,False,5.54,6504
mainline-refutation,intervention-clicks,,,,,,0.0006150061500615006,0.0006025206645994635,,0.06,6504
mainline-refutation,news-result,0.22904558399921826,0.4094167434034244,0.004012177014182328,1.0085677979020877,0.07638447764893797,,,False,18.19,6504
mainline-refutation,no-result,-0.6254229311333592,0.2658467579041167,-0.010955571847136136,0.9885776710116095,0.03624058558718357,,,False,47.36,6504
mainline-refutation,other-result,-0.05593060995943674,0.4776985428837621,-0.00097973498856474,0.9984660602419977,0.055184332976894845,,,False,28.92,6504
mainline-warning,disinfo-result,0.8512405999307882,0.19731785695007698,0.014925334259497991,1.0653752039340683,0.16727483172721547,,,False,5.43,6481
mainline-warning,intervention-clicks,,,,,,0.0009257830581700355,0.0007404377471196093,,0.09,6481
mainline-warning,news-result,2.034682994391645,0.020941390193550347,0.035676683111110274,1.077170855175727,0.07999403632084712,,,False,19.43,6481
mainline-warning,other-result,1.3272360763648214,0.09221530098539787,0.02327017406582521,1.0366349775714536,0.0565748308564995,,,False,30.03,6481
news,disinfo-result,-1.1619287451728981,0.12263220486694859,-0.02041218891667801,0.9137709137709137,0.15019031762159496,,,False,4.66,6440
news,intervention-clicks,,,,,,0.0,0.0,,0.0,6440
news,news-result,-2.851456525140784,0.0021759718492314617,-0.05009809640665153,0.8954644676206646,0.07067209825153331,,,False,16.15,6440
news,other-result,-2.8075343322236317,0.0024961179052507276,-0.04931468212282253,0.9236861975234067,0.05267120035291473,,,False,26.75,6440
sidebar-neutral,disinfo-result,1.3465526777979138,0.08906217189203258,0.023643115125177583,1.1044623031593717,0.17194436816187042,,,False,5.63,6447
sidebar-neutral,intervention-clicks,,,,,,0.0017062199472622926,0.0010074509861915915,,0.17,6447
sidebar-neutral,news-result,-0.3148811440684295,0.3764259493771135,-0.0055280712672539645,0.9882418560849955,0.07550410557256848,,,False,17.82,6447
sidebar-neutral,no-result,0.8967313477709602,0.18493114449033055,0.015742901621763172,1.0164224723329787,0.03683962843904398,,,False,48.69,6447
sidebar-neutral,other-result,-1.398339786249129,0.08100552782734538,-0.02455084947550712,0.961775491886847,0.05401265901213581,,,False,27.86,6447
sidebar-refutation,disinfo-result,-0.6977868936252688,0.24265523838471026,-0.012247338899898597,0.9478197416868626,0.1539983875243398,,,False,4.83,6457
sidebar-refutation,intervention-clicks,,,,,,0.0034071550255536627,0.0014213319145359405,,0.34,6457
sidebar-refutation,news-result,-0.10277827192919337,0.4590694752071438,-0.001803652024482183,0.9961576820197241,0.07588444314627496,,,False,17.96,6457
sidebar-refutation,no-result,-0.14262366165746174,0.44329370461092543,-0.002502886806337923,0.9973899662110677,0.03647276992855608,,,False,47.78,6457
sidebar-refutation,other-result,0.5769563209086768,0.2819844812426481,0.010124871589381801,1.0158927443576156,0.05590065618503104,,,False,29.43,6457
sidebar-warning,disinfo-result,0.6328890194538557,0.2634030594463992,0.011156365977632143,1.0486821784724325,0.16633357928463544,,,False,5.35,6341
sidebar-warning,intervention-clicks,,,,,,0.002996372811859328,0.00134531346132232,,0.3,6341
sidebar-warning,news-result,-0.40965135579356926,0.341030859211384,-0.007222286857950011,0.9846491785879429,0.0756484479378795,,,False,17.76,6341
sidebar-warning,no-result,-0.4747219525900731,0.3174925843806172,-0.008369119231409039,0.9912737716854739,0.03653017181689122,,,False,47.48,6341
sidebar-warning,other-result,0.5573213398380911,0.2886539490474611,0.009824986114529866,1.0154209675413506,0.056144697063736704,,,False,29.41,6341
strong-downranking,news-result,1.283435228283702,0.09966981921709162,0.024610228803071177,1.0529979563468657,0.08633318120735911,,,False,18.99,4634
weak-downranking,news-result,1.7681465847771298,0.038518200630505706,0.03215782614698326,1.0694618208450226,0.08262842293052208,,,False,19.29,5610
