condition,outcome,z,p,cohens-h,relative-risk,relative-risk-95%-CIs,intervention-click-rate,intervention-click-rate-95%-CIs,significant-after-Holm-Bonferroni?,pct-of-SERP-loads,SERP-load-count
news,disinfo-result,-1.3988793199093563,0.08092458748964382,-0.03979457559101374,0.8522562143950209,0.21430465563726042,,,False,5.38,2415
news,intervention-clicks,,,,,,0.08405797101449275,0.011066771653114621,,8.41,2415
news,news-result,2.9694305328493904,0.0014917613066316449,0.08431765012466363,1.1792781739641645,0.13581128801789988,,,False,22.48,2415
news,no-result,-2.7454630482518407,0.0030212785944462306,-0.07799980050566302,0.9105021272723136,0.06316089069673403,,,False,39.01,2415
news,other-result,1.0148867224737321,0.15507991403270915,0.028816947959131145,1.0424558443882115,0.08715348825527203,,,False,33.13,2415
sidebar-neutral,disinfo-result,-1.0700601946148796,0.14229610739609067,-0.03009008381812317,0.887263130869269,0.2175102770459384,,,False,5.6,2516
sidebar-neutral,intervention-clicks,,,,,,0.0027821939586645467,0.0020582089712710026,,0.28,2516
sidebar-neutral,news-result,2.805214668669957,0.002514153937058783,0.07887237321040852,1.1673765268536511,0.13353689039265393,,,False,22.26,2516
sidebar-neutral,other-result,1.4015293020876085,0.08052792574640422,0.03938860952753709,1.0581434375552021,0.08704660364196393,,,False,33.62,2516
sidebar-refutation,disinfo-result,-0.9036275574184534,0.18309646188079332,-0.025089731090956746,0.9055594767551289,0.21750849983007825,,,False,5.72,2640
sidebar-refutation,intervention-clicks,,,,,,0.0015151515151515152,0.0014837231732167022,,0.15,2640
sidebar-refutation,news-result,1.0180977636053463,0.15431574902493628,0.028279167090613178,1.0589046327472253,0.12339459995678403,,,False,20.19,2640
sidebar-refutation,no-result,-1.0217488172308535,0.15344989979032642,-0.02837249706952183,0.9672986735486735,0.06369879096443865,,,False,41.44,2640
sidebar-refutation,other-result,0.6737651371632472,0.250230321305444,0.018711115956957736,1.027514964459409,0.08443855221228613,,,False,32.65,2640
sidebar-warning,disinfo-result,-2.060866430042569,0.019657892364557727,-0.0580679708950691,0.7881470597693132,0.20090366000008109,,,False,4.98,2511
sidebar-warning,intervention-clicks,,,,,,0.001991238550378335,0.0017436589277905288,,0.2,2511
sidebar-warning,news-result,1.4986875291429045,0.06697735672792704,0.04214181160901853,1.088239728732671,0.12731513609684164,,,False,20.75,2511
sidebar-warning,no-result,-0.8522196210218891,0.19704610422574342,-0.023962702832033722,0.972371382765648,0.06473129758979057,,,False,41.66,2511
sidebar-warning,other-result,0.6389107147765882,0.26144050859648427,0.017964054981585598,1.0264126731271297,0.08546122121382682,,,False,32.62,2511
strong-downranking,news-result,1.0471474191165355,0.14751579593129183,0.0316901271717106,1.0660949991006745,0.13555671945710301,,,False,20.33,1899
strong-downranking,no-result,1.6962775970476383,0.04491666054483179,0.05140262899859205,1.0595696211809957,0.07304626232901845,,,False,45.39,1899
strong-downranking,other-result,-0.5030420655162274,0.3074673486906023,-0.01525593751672516,0.977714066532743,0.0898157269227301,,,False,31.07,1899
weak-downranking,news-result,1.3946477841652234,0.08156103899932998,0.040270257934855724,1.0842619462707013,0.13053723939018624,,,False,20.67,2259
weak-downranking,no-result,1.5816404353566316,0.05686583881596863,0.045699698981458425,1.052943699358042,0.06945326417596775,,,False,45.11,2259
weak-downranking,other-result,-1.387254003365656,0.08268216172394804,-0.040110369968180626,0.9417058788166948,0.08350243355909215,,,False,29.92,2259
